timestamp,roll_deg,pitch_deg,yaw_deg,battery_voltage_V,battery_current_A,battery_temp_C,payload_temp_C,reaction_wheel_rpm
2024-01-01 03:30:00+00:00,2.7979,1.6493,-0.7117,31.2469,3.5303,32.0589,36.1719,2204.69
2024-01-01 03:30:10+00:00,2.5999,1.784,-1.1979,31.3177,3.6006,32.2513,35.2563,2239.87
2024-01-01 03:30:20+00:00,2.7216,1.7969,-1.2132,31.3251,3.6463,32.241,35.0078,2197.72
2024-01-01 03:30:30+00:00,2.4547,1.9554,-1.0239,31.3191,3.5924,31.417,35.3372,2204.35
2024-01-01 03:30:40+00:00,2.5156,1.7801,-0.9449,31.4353,3.7292,32.0344,34.7856,2194.08
2024-01-01 03:30:50+00:00,2.4834,1.9426,-1.1289,31.2949,3.5063,31.9938,35.7683,2212.42
2024-01-01 03:31:00+00:00,2.3199,1.5807,-1.0296,31.2078,3.2928,31.7561,35.8261,2200.09
2024-01-01 03:31:10+00:00,2.5998,1.6122,-0.9739,31.2765,3.6502,30.9738,35.4522,2203.63
2024-01-01 03:31:20+00:00,2.5775,1.5294,-1.4942,31.1807,3.4422,31.3653,35.212,2192.85
2024-01-01 03:31:30+00:00,2.5458,2.0073,-1.2423,31.107,3.3555,31.5046,36.6522,2198.31
2024-01-01 03:31:40+00:00,2.7138,2.0076,-1.3044,31.3252,3.5694,31.3462,35.2318,2185.96
2024-01-01 03:31:50+00:00,2.6752,2.0581,-1.3098,31.2461,3.5098,30.7104,35.4547,2225.96
2024-01-01 03:32:00+00:00,2.289,1.8388,-1.1079,30.9959,3.2538,31.2257,35.7992,2202.23
2024-01-01 03:32:10+00:00,2.417,1.8724,-1.3529,31.1028,3.5375,30.9672,36.1603,2252.38
2024-01-01 03:32:20+00:00,2.1957,1.9551,-1.7449,31.236,3.7093,31.365,35.7857,2239.79
2024-01-01 03:32:30+00:00,2.3028,2.206,-1.3195,30.9927,3.4678,31.2723,35.8898,2222.96
2024-01-01 03:32:40+00:00,2.1556,2.2594,-1.543,31.0625,3.3718,31.225,36.1498,2233.69
2024-01-01 03:32:50+00:00,2.5767,2.1401,-1.1691,31.3925,3.1507,30.8962,37.2162,2240.19
2024-01-01 03:33:00+00:00,2.3022,2.0861,-1.1078,31.0816,3.6995,30.9512,35.7309,2213.86
2024-01-01 03:33:10+00:00,2.1623,2.252,-1.8688,31.2112,3.3048,30.8573,35.7868,2220.45
2024-01-01 03:33:20+00:00,2.4208,2.0283,-1.5343,31.2411,3.1617,31.0931,35.9755,2246.85
2024-01-01 03:33:30+00:00,1.7239,2.0228,-1.2678,30.9882,3.3798,30.5947,36.3177,2248.92
2024-01-01 03:33:40+00:00,1.7308,2.0766,-1.7236,31.0934,3.5047,30.4625,37.0832,2211.43
2024-01-01 03:33:50+00:00,2.2681,1.9634,-1.1907,31.2604,3.529,30.9123,36.0556,2273.58
2024-01-01 03:34:00+00:00,2.0961,2.0981,-1.1387,31.0879,3.2328,30.8035,36.3481,2201.42
2024-01-01 03:34:10+00:00,2.1088,1.9705,-1.4561,31.2659,3.3087,30.6297,35.2885,2183.59
2024-01-01 03:34:20+00:00,1.7679,2.3055,-1.6233,30.9529,3.3133,30.8957,36.2036,2264.59
2024-01-01 03:34:30+00:00,2.0027,2.2466,-2.0215,31.1834,3.4494,30.9796,36.1973,2245.56
2024-01-01 03:34:40+00:00,2.382,2.3926,-1.2541,30.9923,3.3815,30.6527,36.6354,2235.56
2024-01-01 03:34:50+00:00,2.1198,1.9466,-0.9705,30.9447,3.3226,29.9891,36.0453,2248.93
2024-01-01 03:35:00+00:00,1.9623,2.4889,-1.0355,31.0282,3.4086,30.3916,35.7874,2220.03
2024-01-01 03:35:10+00:00,1.8137,1.9801,-1.5462,30.9396,3.0563,30.1037,36.3919,2199.74
2024-01-01 03:35:20+00:00,1.7955,2.0484,-1.7834,30.9287,3.3129,29.8296,35.6997,2226.42
2024-01-01 03:35:30+00:00,1.4211,2.1469,-1.3134,30.972,3.272,29.703,36.0247,2222.39
2024-01-01 03:35:40+00:00,1.8709,2.4478,-1.5668,30.7289,3.2202,29.9324,36.3908,2217.49
2024-01-01 03:35:50+00:00,1.9606,2.2968,-1.4275,30.8159,3.1791,30.0223,35.4322,2226.15
2024-01-01 03:36:00+00:00,1.4482,2.2375,-1.4832,30.9539,3.2255,30.1161,36.3104,2227.38
2024-01-01 03:36:10+00:00,1.6027,2.166,-1.5471,30.9667,3.1085,29.8289,37.0663,2230.68
2024-01-01 03:36:20+00:00,1.4749,2.0891,-1.3245,30.8889,3.5917,29.7226,35.8107,2248.72
2024-01-01 03:36:30+00:00,1.4845,2.4758,-1.3262,30.8664,3.3749,29.4118,36.2023,2253.24
2024-01-01 03:36:40+00:00,1.6592,2.4358,-1.734,30.8645,3.3233,29.461,36.7313,2249.07
2024-01-01 03:36:50+00:00,1.2024,2.5287,-1.8445,30.9054,3.0682,28.8695,36.8419,2193.27
2024-01-01 03:37:00+00:00,1.7126,2.3949,-2.2487,30.6523,2.9923,29.4089,36.5583,2224.77
2024-01-01 03:37:10+00:00,1.7108,1.9484,-1.7203,30.7291,3.0922,29.2896,36.4797,2226.07
2024-01-01 03:37:20+00:00,1.4799,2.167,-1.9168,30.7576,3.1292,29.6546,37.2342,2271.12
2024-01-01 03:37:30+00:00,1.0039,2.4322,-1.548,30.7696,2.8827,28.9881,36.6762,2231.28
2024-01-01 03:37:40+00:00,1.2704,2.3156,-1.7458,30.5239,3.1599,29.2765,36.1859,2211.37
2024-01-01 03:37:50+00:00,1.6857,2.2954,-1.7275,30.5938,3.238,28.6954,36.6745,2264.17
2024-01-01 03:38:00+00:00,0.8528,2.2218,-1.4762,30.7025,2.728,29.2649,36.5896,2253.31
2024-01-01 03:38:10+00:00,1.308,2.5371,-1.5881,30.7901,2.9159,29.1082,36.4848,2302.87
2024-01-01 03:38:20+00:00,1.1104,2.4709,-1.7246,30.6313,3.2227,28.93,36.0041,2226.07
2024-01-01 03:38:30+00:00,1.476,2.4848,-1.2815,30.5909,3.0821,28.525,36.6896,2250.46
2024-01-01 03:38:40+00:00,1.1486,2.3215,-1.5259,30.6947,2.8835,28.3564,36.941,2235.21
2024-01-01 03:38:50+00:00,1.3328,2.4496,-1.8215,30.5932,3.1111,28.2274,37.0232,2236.39
2024-01-01 03:39:00+00:00,1.3333,2.2289,-1.8172,30.6982,2.899,27.9621,36.7422,2241.8
2024-01-01 03:39:10+00:00,1.5555,2.4162,-1.5338,30.572,2.9399,28.3089,36.7663,2237.45
2024-01-01 03:39:20+00:00,1.1155,2.0623,-1.6864,30.4665,2.7916,28.0084,36.542,2264.32
2024-01-01 03:39:30+00:00,1.199,2.2118,-2.0234,30.704,2.9521,28.1117,37.1667,2263.05
2024-01-01 03:39:40+00:00,0.7944,2.4039,-1.5251,30.6694,3.0893,27.9613,36.317,2262.36
2024-01-01 03:39:50+00:00,1.2969,2.8136,-1.4398,30.4338,2.8519,27.5013,36.597,2289.57
2024-01-01 03:40:00+00:00,0.874,2.1919,-1.4639,30.5526,3.0072,28.0545,36.4953,2276.59
2024-01-01 03:40:10+00:00,0.881,2.2799,-1.3783,30.4639,2.8898,27.6773,36.7849,2283.37
2024-01-01 03:40:20+00:00,0.9557,2.5032,-1.2512,30.542,3.0459,27.8192,37.3662,2271.14
2024-01-01 03:40:30+00:00,0.6145,2.74,-1.3402,30.376,2.8014,27.1225,36.3772,2275.35
2024-01-01 03:40:40+00:00,0.9395,2.5085,-1.6914,30.5341,3.0908,27.1543,36.9747,2288.99
2024-01-01 03:40:50+00:00,1.0539,2.5868,-1.8322,30.5497,2.9464,27.1767,36.9939,2248.85
2024-01-01 03:41:00+00:00,0.8855,2.434,-2.2408,30.3187,2.8674,27.278,36.4976,2259.92
2024-01-01 03:41:10+00:00,0.4755,2.4108,-1.7837,30.4034,2.8594,27.0844,36.8157,2275.76
2024-01-01 03:41:20+00:00,0.7348,2.5022,-1.6594,30.5014,2.7341,27.4349,36.5431,2276.44
2024-01-01 03:41:30+00:00,0.8742,2.3934,-1.7807,30.2627,2.7109,27.2458,36.9508,2248.51
2024-01-01 03:41:40+00:00,0.3162,2.6027,-2.2657,30.279,2.8161,26.6256,36.8716,2293.51
2024-01-01 03:41:50+00:00,0.4429,2.2548,-1.8671,30.3951,2.5833,27.6381,37.5287,2308.4
2024-01-01 03:42:00+00:00,0.799,2.6307,-1.6356,30.2958,2.6592,26.6378,36.6281,2308.24
2024-01-01 03:42:10+00:00,0.6436,2.5042,-2.0546,30.1372,2.5952,26.9595,36.8726,2268.47
2024-01-01 03:42:20+00:00,0.6377,2.4669,-1.7576,30.2456,2.8079,26.3954,36.7986,2300.71
2024-01-01 03:42:30+00:00,0.8928,2.2532,-1.6918,30.4351,2.7964,26.5766,37.497,2277.03
2024-01-01 03:42:40+00:00,0.5802,2.353,-1.5205,30.4496,2.8848,26.5824,36.7633,2287.9
2024-01-01 03:42:50+00:00,0.5836,2.6798,-1.3718,30.1623,2.6306,25.7542,36.6092,2309.94
2024-01-01 03:43:00+00:00,0.9597,2.4684,-1.8941,30.1174,2.5458,26.6375,36.6604,2316.13
2024-01-01 03:43:10+00:00,0.3402,2.5409,-1.7531,30.1457,2.4328,25.7867,36.6584,2281.91
2024-01-01 03:43:20+00:00,0.1887,2.3664,-1.7444,30.3543,2.68,25.824,36.7472,2281.8
2024-01-01 03:43:30+00:00,0.3991,2.4928,-1.6346,30.241,2.835,25.6547,36.6412,2323.61
2024-01-01 03:43:40+00:00,0.3666,2.2899,-1.6611,30.2858,2.6003,25.5734,36.9932,2293.09
2024-01-01 03:43:50+00:00,0.1387,2.5091,-1.4374,30.2219,2.6016,25.4948,36.4706,2236.56
2024-01-01 03:44:00+00:00,0.0028,2.5477,-2.3744,29.9727,2.5828,25.1999,37.2233,2306.86
2024-01-01 03:44:10+00:00,0.6364,2.538,-1.6846,29.9923,2.6079,25.6935,37.0114,2283.53
2024-01-01 03:44:20+00:00,0.2049,2.3519,-1.6646,30.0002,2.7054,25.4068,37.6455,2295.37
2024-01-01 03:44:30+00:00,-0.0418,2.4333,-1.8422,30.0002,2.8298,25.2377,37.1849,2314.44
2024-01-01 03:44:40+00:00,0.253,2.5621,-2.3461,29.9671,2.6027,25.491,37.1455,2267.12
2024-01-01 03:44:50+00:00,0.0131,2.4465,-1.7918,29.9613,2.5986,25.623,37.8036,2320.92
2024-01-01 03:45:00+00:00,-0.0506,2.4315,-1.9503,30.064,2.4641,24.532,37.1738,2276.88
2024-01-01 03:45:10+00:00,0.0775,2.7562,-1.349,29.9961,2.4699,25.394,36.9139,2293.88
2024-01-01 03:45:20+00:00,-0.3282,2.3238,-1.6702,30.0871,2.4539,24.8069,36.6515,2316.67
2024-01-01 03:45:30+00:00,-0.0342,2.6241,-1.9581,29.9728,2.4032,24.3155,37.5793,2287.27
2024-01-01 03:45:40+00:00,0.243,2.2841,-2.2673,29.8626,2.4633,24.7516,36.5934,2288.93
2024-01-01 03:45:50+00:00,-0.0812,2.5505,-1.6011,29.9316,2.524,24.4998,36.5391,2321.77
2024-01-01 03:46:00+00:00,-0.2845,2.5532,-1.5691,29.7442,2.4258,24.7001,36.5387,2327.26
2024-01-01 03:46:10+00:00,-0.3455,2.3649,-1.7911,29.6468,2.3603,24.3927,36.6891,2314.74
2024-01-01 03:46:20+00:00,-0.3609,2.253,-1.58,29.9249,2.4074,24.3634,37.0044,2332.31
2024-01-01 03:46:30+00:00,-0.3644,2.134,-1.8114,29.945,2.2306,24.0332,36.8787,2402.13
2024-01-01 03:46:40+00:00,-0.4238,2.3309,-1.4508,29.8331,2.4812,23.7627,37.1898,2293.41
2024-01-01 03:46:50+00:00,-0.1997,2.4954,-1.4623,29.7694,2.2849,24.2014,36.5394,2280.08
2024-01-01 03:47:00+00:00,-0.7642,2.248,-2.1128,29.6571,2.1597,23.7291,36.6221,2349.01
2024-01-01 03:47:10+00:00,-0.2797,2.417,-2.0442,29.8907,2.3884,23.9152,37.0271,2304.57
2024-01-01 03:47:20+00:00,-0.5625,2.1735,-1.1796,29.806,2.3821,24.1483,36.5745,2337.3
2024-01-01 03:47:30+00:00,-0.4456,2.3522,-1.4461,29.7686,2.1626,23.5629,36.4095,2343.75
2024-01-01 03:47:40+00:00,-0.7807,2.2072,-1.9863,29.7219,2.3714,23.7293,36.3361,2332.63
2024-01-01 03:47:50+00:00,-0.3238,2.3593,-2.0545,29.6583,2.3593,23.4187,36.9219,2340.6
2024-01-01 03:48:00+00:00,-0.3746,2.2873,-1.6008,29.5768,2.5467,23.2273,36.9067,2370.96
2024-01-01 03:48:10+00:00,-0.4659,2.1752,-1.929,29.6964,2.2016,22.7771,36.8804,2326.27
2024-01-01 03:48:20+00:00,-0.9948,2.2458,-1.713,29.6002,2.2151,23.1433,37.4056,2365.8
2024-01-01 03:48:30+00:00,-0.5599,2.1952,-1.6357,29.5947,2.1187,23.0154,37.0314,2315.82
2024-01-01 03:48:40+00:00,-0.6786,2.1287,-1.6363,29.792,2.2702,22.7132,36.902,2350.81
2024-01-01 03:48:50+00:00,-1.1144,2.4784,-1.3216,29.5985,2.182,22.274,37.4319,2355.31
2024-01-01 03:49:00+00:00,-0.8318,2.2519,-1.1339,29.3412,2.3174,22.2939,37.2732,2345.83
2024-01-01 03:49:10+00:00,-0.7875,1.9652,-1.7013,29.5162,2.0907,23.2411,36.5813,2368.56
2024-01-01 03:49:20+00:00,-0.7826,2.1914,-1.853,29.453,2.2133,22.6279,37.1968,2351.83
2024-01-01 03:49:30+00:00,-0.8916,2.4113,-1.4616,29.5226,2.0935,22.097,37.5614,2359.44
2024-01-01 03:49:40+00:00,-0.9019,2.1488,-1.1392,29.3775,1.8396,22.2589,37.5518,2340.5
2024-01-01 03:49:50+00:00,-0.6985,2.4763,-1.6359,29.5468,2.1969,22.3545,37.2203,2336.49
2024-01-01 03:50:00+00:00,-0.7809,2.1115,-1.3102,29.4574,1.8274,22.3985,36.9729,2337.84
2024-01-01 03:50:10+00:00,-1.6322,2.3036,-1.7195,29.423,2.0526,22.1066,36.9215,2347.9
2024-01-01 03:50:20+00:00,-1.1549,2.3715,-1.4921,29.4693,2.0419,22.696,37.3755,2336.4
2024-01-01 03:50:30+00:00,-1.1567,2.2712,-1.7749,29.4304,2.0492,22.6237,36.2445,2401.26
2024-01-01 03:50:40+00:00,-1.5065,1.9848,-1.4684,29.4085,2.0447,22.0319,37.2731,2359.63
2024-01-01 03:50:50+00:00,-1.1694,2.0368,-1.4867,29.3835,2.0303,21.7215,36.8043,2367.5
2024-01-01 03:51:00+00:00,-0.9705,2.3406,-1.2918,29.3879,2.0664,21.8609,36.3687,2346.64
2024-01-01 03:51:10+00:00,-1.4693,2.031,-0.9853,29.4083,1.9829,21.2626,36.2503,2412.39
2024-01-01 03:51:20+00:00,-1.2164,2.2845,-1.5128,29.38,2.3789,21.8768,36.0257,2368.34
2024-01-01 03:51:30+00:00,-1.4983,2.0598,-1.901,29.4551,1.9226,21.5445,36.9182,2363.58
2024-01-01 03:51:40+00:00,-1.4808,2.1315,-1.4369,29.2721,1.778,21.0475,37.4455,2367.37
2024-01-01 03:51:50+00:00,-1.082,1.888,-1.2965,29.3351,1.7375,21.1514,36.4606,2375.04
2024-01-01 03:52:00+00:00,-1.5169,1.9902,-1.3057,29.5404,2.0354,21.4163,36.302,2375.15
2024-01-01 03:52:10+00:00,-1.3467,1.9354,-1.3801,29.2763,1.6856,20.6627,37.1098,2356.27
2024-01-01 03:52:20+00:00,-1.8439,2.0855,-0.9532,29.2649,1.7307,20.8128,36.6544,2402.38
2024-01-01 03:52:30+00:00,-1.1275,2.0504,-1.2752,29.1237,1.6969,20.8602,37.0929,2364.89
2024-01-01 03:52:40+00:00,-1.4096,2.0904,-1.3194,29.1636,1.9565,21.2122,36.1825,2405.35
2024-01-01 03:52:50+00:00,-1.5965,1.9317,-1.4713,29.2093,2.0756,21.3542,36.8152,2364.56
2024-01-01 03:53:00+00:00,-1.4746,1.8499,-1.6971,29.2585,1.7225,20.8743,37.2612,2396.65
2024-01-01 03:53:10+00:00,-1.9012,2.0007,-1.1614,29.2553,1.9156,19.7339,36.0957,2374.73
2024-01-01 03:53:20+00:00,-1.412,1.8025,-1.1654,29.2084,1.445,20.2689,36.3676,2382.7
2024-01-01 03:53:30+00:00,-1.7424,2.1021,-1.4744,29.2416,1.7173,21.5752,36.331,2408.92
2024-01-01 03:53:40+00:00,-1.7472,1.9064,-1.2034,29.0469,1.9078,20.4968,36.7549,2424.97
2024-01-01 03:53:50+00:00,-1.8333,1.8577,-1.2107,29.1814,1.7592,19.5914,36.9383,2439.86
2024-01-01 03:54:00+00:00,-1.8795,1.9587,-1.3131,29.1197,1.9438,21.0095,36.14,2412.95
2024-01-01 03:54:10+00:00,-1.6525,1.8605,-1.3374,29.1168,1.4484,19.8219,37.3901,2407.46
2024-01-01 03:54:20+00:00,-1.7682,1.6056,-1.0197,29.0541,1.662,20.3204,36.3914,2390.39
2024-01-01 03:54:30+00:00,-1.7166,1.6773,-1.1591,28.9812,1.8291,19.7308,36.1192,2375.97
2024-01-01 03:54:40+00:00,-1.8761,1.9771,-1.2319,28.9413,1.8163,20.6623,36.8944,2426.27
2024-01-01 03:54:50+00:00,-1.7989,1.8128,-1.2809,29.0813,1.8169,19.5043,36.356,2410.91
2024-01-01 03:55:00+00:00,-2.0121,1.5295,-1.0792,29.0856,1.7598,19.6821,36.1258,2418.28
2024-01-01 03:55:10+00:00,-1.509,1.8159,-0.7965,29.0096,1.5464,20.1014,36.0353,2412.27
2024-01-01 03:55:20+00:00,-2.2949,1.6604,-0.9568,29.0079,1.5906,19.5506,37.0687,2408.02
2024-01-01 03:55:30+00:00,-1.7552,1.594,-1.0484,28.9243,2.0445,19.7929,35.8054,2438.06
2024-01-01 03:55:40+00:00,-1.7596,1.5342,-0.8925,29.0337,1.4978,19.8274,36.6281,2460.79
2024-01-01 03:55:50+00:00,-2.2292,1.8365,-0.6088,28.9767,1.4642,19.5632,35.8275,2404.86
2024-01-01 03:56:00+00:00,-1.6381,1.3721,-0.8075,28.9215,1.7684,19.1094,35.8771,2393.55
2024-01-01 03:56:10+00:00,-1.9098,1.5215,-0.845,29.0321,1.4975,19.14,36.0671,2428.52
2024-01-01 03:56:20+00:00,-1.9394,1.6452,-0.7303,28.9977,1.9154,19.1953,36.2593,2421.06
2024-01-01 03:56:30+00:00,-2.1524,1.8437,-0.9091,28.7674,2.047,19.4215,35.3882,2461.29
2024-01-01 03:56:40+00:00,-2.2256,1.6697,-0.8031,28.9139,1.591,19.4245,35.8008,2449.95
2024-01-01 03:56:50+00:00,-2.2478,1.4392,-0.9508,28.8012,1.664,19.1791,36.4024,2479.96
2024-01-01 03:57:00+00:00,-2.1513,1.7748,-1.1955,28.8992,1.3345,19.2655,36.3724,2465.83
2024-01-01 03:57:10+00:00,-1.9724,1.3213,-0.7013,28.5585,1.7537,18.5155,35.8178,2448.61
2024-01-01 03:57:20+00:00,-2.2393,1.5433,-0.6793,28.8819,1.254,19.0212,35.4349,2451.71
2024-01-01 03:57:30+00:00,-2.4804,1.5554,-0.8168,28.9221,1.3798,18.8522,35.9619,2458.83
2024-01-01 03:57:40+00:00,-2.1555,1.3287,-0.4647,28.8287,1.5896,18.9608,36.1794,2435.07
2024-01-01 03:57:50+00:00,-2.1582,1.544,-0.8826,28.7123,1.6452,18.9793,35.8886,2464.24
2024-01-01 03:58:00+00:00,-2.2331,1.3406,-1.1236,29.0136,1.3318,18.3806,36.3477,2485.23
2024-01-01 03:58:10+00:00,-2.2363,1.5001,-0.8334,28.9229,1.4645,18.606,35.6468,2447.46
2024-01-01 03:58:20+00:00,-2.4606,1.0978,-1.0227,28.7437,1.2882,18.9834,35.1964,2457.56
2024-01-01 03:58:30+00:00,-2.6128,1.4018,-0.5311,28.7604,1.4816,18.6191,35.4542,2477.83
2024-01-01 03:58:40+00:00,-2.621,1.2675,-0.7817,28.5782,1.4009,18.4435,35.6608,2496.98
2024-01-01 03:58:50+00:00,-2.7945,1.4793,-0.3255,28.8136,1.4177,18.0548,35.3466,2454.48
2024-01-01 03:59:00+00:00,-2.4397,1.2776,-0.3086,28.6195,1.6028,18.5305,35.3875,2476.54
2024-01-01 03:59:10+00:00,-2.5232,1.4488,-0.7586,28.8134,1.5397,17.899,35.9471,2473.36
2024-01-01 03:59:20+00:00,-2.6135,1.3147,-0.7071,28.8399,1.574,18.2119,35.2042,2470.84
2024-01-01 03:59:30+00:00,-3.1353,1.1964,-0.3491,28.7209,1.463,18.0682,34.9622,2441.49
2024-01-01 03:59:40+00:00,-2.8119,1.3105,-0.2153,28.6123,1.5826,18.2848,35.7854,2466.15
2024-01-01 03:59:50+00:00,-2.3563,1.2881,-0.9409,28.8347,1.4626,17.9392,35.6852,2458.85
2024-01-01 04:00:00+00:00,-2.731,1.2164,-0.3447,28.7012,1.3871,17.9733,34.9774,2483.08
2024-01-01 04:00:10+00:00,-2.5432,0.7782,-0.9418,28.7016,1.5394,17.7525,35.6402,2479.09
2024-01-01 04:00:20+00:00,-2.9104,0.9509,-0.5068,28.5907,1.3836,17.9061,34.8695,2466.75
2024-01-01 04:00:30+00:00,-2.3611,1.2821,-0.0735,28.6949,1.391,18.0008,34.9966,2487.61
2024-01-01 04:00:40+00:00,-2.6939,0.8622,0.4284,28.6472,1.5942,17.789,34.8081,2532.65
2024-01-01 04:00:50+00:00,-2.6229,1.1589,-0.3608,28.5267,1.5738,17.7569,35.03,2484.49
2024-01-01 04:01:00+00:00,-2.2312,1.1083,-0.5899,28.7858,1.3769,17.859,35.4022,2492.42
2024-01-01 04:01:10+00:00,-2.4082,0.8692,-0.3835,28.8202,1.5463,18.0697,35.2474,2498.07
2024-01-01 04:01:20+00:00,-2.7876,0.6544,-0.2155,28.7387,1.2178,17.9534,34.7764,2490.46
2024-01-01 04:01:30+00:00,-2.8593,0.8438,-0.3765,28.7166,1.36,17.3035,35.1398,2475.92
2024-01-01 04:01:40+00:00,-2.8198,1.2163,-0.417,28.7992,1.2854,17.8845,35.1787,2546.11
2024-01-01 04:01:50+00:00,-2.6663,0.7504,-0.2694,28.5111,1.3924,18.0283,35.3695,2475.76
2024-01-01 04:02:00+00:00,-2.8026,0.7359,-0.0406,28.5033,1.4976,17.7942,35.0922,2480.55
2024-01-01 04:02:10+00:00,-2.8735,0.6805,-0.1586,28.5613,1.4656,16.8241,35.2043,2532.29
2024-01-01 04:02:20+00:00,-2.5135,0.9874,-0.3134,28.6263,1.4402,17.5942,34.8956,2478.8
2024-01-01 04:02:30+00:00,-2.8419,0.7436,-0.2373,28.5612,1.393,17.8975,34.5039,2537.69
2024-01-01 04:02:40+00:00,-2.3709,0.661,-0.15,28.4826,1.3438,17.3165,34.8543,2541.99
2024-01-01 04:02:50+00:00,-2.824,0.9417,-0.2731,28.5795,1.5433,18.2909,35.2353,2511.23
2024-01-01 04:03:00+00:00,-2.4961,0.7913,-0.1768,28.564,1.1268,16.7375,35.2153,2530.6
2024-01-01 04:03:10+00:00,-2.7923,0.541,0.1842,28.6523,1.2545,17.4071,33.6344,2531.28
2024-01-01 04:03:20+00:00,-2.6814,0.4699,-0.011,28.5675,1.4121,17.5531,34.8771,2518.7
2024-01-01 04:03:30+00:00,-3.0287,0.8016,-0.3686,28.3677,1.5757,17.3615,34.3859,2525.03
2024-01-01 04:03:40+00:00,-3.064,0.6048,0.3493,28.5919,1.2908,17.331,34.7017,2536.73
2024-01-01 04:03:50+00:00,-2.8103,0.3442,0.2205,28.7071,1.3,16.9486,33.9526,2533.07
2024-01-01 04:04:00+00:00,-2.7132,0.2833,-0.2063,28.5474,1.1422,17.065,34.2841,2556.47
2024-01-01 04:04:10+00:00,-2.9111,0.3575,0.0713,28.6391,1.2511,17.3877,33.7713,2544.51
2024-01-01 04:04:20+00:00,-3.1843,0.3131,-0.0122,28.486,1.4354,16.5606,34.1965,2559.1
2024-01-01 04:04:30+00:00,-3.2065,0.1662,0.3782,28.5894,1.5631,17.4464,34.5688,2544.89
2024-01-01 04:04:40+00:00,-3.2269,0.2822,0.1391,28.4548,1.2794,17.1218,34.4597,2568.02
2024-01-01 04:04:50+00:00,-3.3017,0.2832,0.2369,28.5013,1.2009,17.3039,35.0956,2575.48
2024-01-01 04:05:00+00:00,-2.9325,0.3256,0.2308,28.4989,1.3287,17.3755,33.9865,2520.8
2024-01-01 04:05:10+00:00,-2.7353,0.6228,-0.0689,28.5675,1.0737,18.225,33.7962,2570.55
2024-01-01 04:05:20+00:00,-2.9684,0.3027,0.6754,28.4347,1.499,17.511,34.6565,2551.7
2024-01-01 04:05:30+00:00,-3.4229,0.2913,0.5125,28.3681,1.1271,16.7173,33.37,2559.42
2024-01-01 04:05:40+00:00,-3.0136,0.3666,0.1828,28.5593,1.3569,17.714,34.0878,2577.07
2024-01-01 04:05:50+00:00,-3.0123,0.2284,0.4404,28.5534,1.353,16.2401,34.1655,2575.89
2024-01-01 04:06:00+00:00,-2.5644,0.2977,0.6586,28.5195,1.4007,16.9107,32.9937,2571.39
2024-01-01 04:06:10+00:00,-3.2784,0.2534,0.4517,28.5998,1.3435,17.0867,33.4348,2591.92
2024-01-01 04:06:20+00:00,-3.0682,0.2033,0.8494,28.4847,1.3044,16.9293,33.2776,2584.93
2024-01-01 04:06:30+00:00,-2.6515,0.5735,1.2122,28.5318,1.3672,17.104,34.1095,2568.82
2024-01-01 04:06:40+00:00,-2.9049,0.2688,0.4736,28.4675,1.4272,16.9629,33.4715,2608.61
2024-01-01 04:06:50+00:00,-2.8841,-0.0565,0.3817,28.4758,1.5708,17.3941,33.5763,2610.59
2024-01-01 04:07:00+00:00,-2.9753,0.1349,0.3022,28.5349,1.1354,16.8602,32.9867,2592.23
2024-01-01 04:07:10+00:00,-2.9332,-0.0659,0.0183,28.7271,1.0245,16.9675,33.2595,2583.47
2024-01-01 04:07:20+00:00,-2.8443,0.0934,0.9058,28.5743,1.068,17.532,33.2185,2581.89
2024-01-01 04:07:30+00:00,-3.1619,-0.2063,0.5273,28.5549,1.028,17.2904,33.398,2633.46
2024-01-01 04:07:40+00:00,-2.8242,-0.1926,0.8563,28.5774,1.1201,16.9496,33.3134,2599
2024-01-01 04:07:50+00:00,-3.2738,-0.0013,0.9283,28.2656,1.1013,17.1439,33.9741,2608.3
2024-01-01 04:08:00+00:00,-2.9325,0.0703,0.4105,28.5328,1.2383,17.5667,33.6126,2616.53
2024-01-01 04:08:10+00:00,-2.961,-0.0303,0.4695,28.5927,1.4296,16.5933,32.575,2555.55
2024-01-01 04:08:20+00:00,-3.1182,-0.004,1.1598,28.511,1.396,16.6873,33.6419,2595.19
2024-01-01 04:08:30+00:00,-2.9972,-0.1025,0.7273,28.4993,1.2096,16.8471,33.536,2660.26
2024-01-01 04:08:40+00:00,-3.1146,-0.1591,0.6009,28.411,1.2236,17.0917,33.16,2563.02
2024-01-01 04:08:50+00:00,-3.2014,-0.2869,0.5257,28.4632,1.6068,17.3251,33.4756,2591.76
2024-01-01 04:09:00+00:00,-3.0543,-0.1157,0.7725,28.4249,1.3958,16.8144,33.5106,2615.43
2024-01-01 04:09:10+00:00,-3.2005,-0.1102,1.2055,28.6101,1.334,16.7716,32.7832,2607.32
2024-01-01 04:09:20+00:00,-2.9109,-0.2997,1.0205,28.6624,1.328,16.6719,32.4374,2614.9
2024-01-01 04:09:30+00:00,-3.2008,-0.334,0.915,28.7081,1.2683,16.7952,33.0986,2609.56
2024-01-01 04:09:40+00:00,-2.8233,-0.104,1.287,28.4321,1.6142,16.8946,32.4937,2631.99
2024-01-01 04:09:50+00:00,-3.1966,-0.3719,1.259,28.453,1.2874,16.4569,32.8725,2645.33
